Date,AAPL,AMZN,CVX,GOOGL,GS,HD,JPM,META,MSFT,NVDA,UNH,XOM
2023-01-13,132.63307189941406,98.12000274658203,155.01805114746094,91.36486053466797,345.0422668457031,304.84954833984375,132.52207946777344,135.91342163085938,233.11175537109375,16.881187438964844,459.88494873046875,101.38372039794922
2023-01-17,133.79444885253906,96.05000305175781,157.57608032226562,90.54166412353516,322.8266906738281,301.4624328613281,130.47415161132812,134.3060302734375,234.20310974121094,17.683340072631836,455.6672058105469,101.18659210205078
2023-01-18,133.0760040283203,95.45999908447266,154.72998046875,90.37308502197266,322.06097412109375,297.9281311035156,126.55437469482422,131.9842529296875,229.77920532226562,17.35868263244629,447.3631896972656,99.10785675048828
2023-01-19,133.135009765625,93.68000030517578,156.2752685546875,92.28726196289062,323.5924377441406,286.1376037597656,124.86784362792969,135.08987426757812,225.9984130859375,16.74732780456543,454.99078369140625,99.7440185546875
2023-01-20,135.69398498535156,97.25,157.9340057373047,97.21649932861328,315.372314453125,289.92974853515625,125.17364501953125,138.28480529785156,234.07643127441406,17.8201961517334,457.207763671875,101.56291961669922
2023-01-23,138.88287353515625,97.5199966430664,157.72451782226562,98.97200012207031,322.1070861816406,290.37152099609375,127.20299530029297,142.15444946289062,236.37606811523438,19.17276954650879,456.3529357910156,101.03426361083984
2023-01-24,140.2804412841797,96.31999969482422,157.87295532226562,96.89913940429688,321.35986328125,292.4056091308594,128.29649353027344,142.0254364013672,235.84988403320312,19.24468994140625,461.7918701171875,101.97508239746094
2023-01-25,139.62103271484375,97.18000030517578,156.34512329101562,94.43946075439453,322.5592041015625,292.0098876953125,128.91734313964844,140.39825439453125,234.45645141601562,19.302629470825195,462.6372375488281,101.43748474121094
2023-01-26,141.68788146972656,99.22000122070312,163.94931030273438,96.72059631347656,327.4857177734375,288.83441162109375,129.71426391601562,146.153076171875,241.65748596191406,19.781124114990234,462.6185302734375,105.51432800292969
2023-01-27,143.62677001953125,102.23999786376953,156.6680908203125,98.55543518066406,326.31402587890625,291.4851379394531,130.02935791015625,150.55850219726562,241.81338500976562,20.34353256225586,456.5783996582031,103.58792114257812
2023-01-30,140.74302673339844,100.55000305175781,152.0846405029297,96.14535522460938,329.7828674316406,289.2302551269531,128.92665100097656,145.9149169921875,236.5027618408203,19.141803741455078,456.3341369628906,101.75108337402344
2023-01-31,142.0126953125,103.12999725341797,151.927490234375,98.02977752685547,337.48638916015625,298.3699035644531,129.6957244873047,147.81007385253906,241.47232055664062,19.516407012939453,468.921630859375,103.94630432128906
2023-02-01,143.13465881347656,105.1500015258789,149.60519409179688,99.60675811767578,337.3941650390625,301.9778747558594,129.35287475585938,151.92774963378906,246.28598022460938,20.920923233032227,466.86444091796875,102.80838775634766
2023-02-02,148.4396514892578,112.91000366210938,147.55352783203125,106.85682678222656,340.86297607421875,312.7467041015625,128.7505645751953,187.3001708984375,257.83294677734375,21.68611717224121,442.2812805175781,99.59169006347656
2023-02-03,152.0615234375,103.38999938964844,147.9376678466797,103.92109680175781,341.30584716796875,305.1164855957031,130.7428741455078,185.0775604248047,251.7427520751953,21.077760696411133,443.3990783691406,100.28162384033203
2023-02-06,149.33523559570312,102.18000030517578,148.10354614257812,102.05651092529297,342.0899963378906,303.0640563964844,131.51202392578125,184.61129760742188,250.20318603515625,21.0667724609375,446.423828125,100.11140441894531
2023-02-07,152.2091522216797,102.11000061035156,151.98858642578125,106.75764465332031,345.4112243652344,299.3179626464844,133.11514282226562,190.12796020507812,260.7172546386719,22.149625778198242,447.9643859863281,102.96965026855469
2023-02-08,149.52223205566406,100.05000305175781,148.4178466796875,98.55543518066406,346.05712890625,295.2589111328125,132.17919921875,182.0017547607422,259.9084167480469,22.18159294128418,453.9199523925781,102.07364654541016
2023-02-09,148.4888153076172,98.23999786376953,147.0558624267578,94.23117065429688,339.4975891113281,290.4358825683594,130.12200927734375,176.53463745117188,256.8780212402344,22.313453674316406,456.27777099609375,102.45893096923828
2023-02-10,148.85353088378906,97.61000061035156,150.13775634765625,93.79478454589844,342.5328369140625,291.3471374511719,130.696533203125,172.7939910888672,256.3713073730469,21.242582321166992,464.2811584472656,106.77770233154297
2023-02-13,151.6529998779297,99.54000091552734,149.2996063232422,93.83445739746094,345.0606994628906,297.78082275390625,132.11436462402344,178.03289794921875,264.3811340332031,21.765029907226562,465.3144836425781,106.36235809326172
2023-02-14,151.0122528076172,99.69999694824219,150.44332885742188,93.90390014648438,342.994140625,293.086669921875,132.69815063476562,178.08250427246094,265.2093505859375,22.94678497314453,462.947265625,105.1163558959961
2023-02-15,153.11184692382812,101.16000366210938,148.8579559326172,96.14535522460938,345.3559265136719,295.16693115234375,133.25413513183594,175.7805633544922,263.0895690917969,22.740005493164062,461.4630432128906,104.80034637451172
2023-02-16,151.51498413085938,98.1500015258789,146.7088623046875,94.72708129882812,341.5364990234375,295.6730651855469,131.4193572998047,171.09732055664062,256.08538818359375,21.978803634643555,457.7995300292969,104.49334716796875
2023-02-17,150.37156677246094,97.19999694824219,143.43243408203125,93.57658386230469,339.9681396484375,292.64495849609375,131.8085479736328,171.53390502929688,252.08998107910156,21.365453720092773,468.8183288574219,100.47541046142578
2023-02-21,146.3596954345703,94.58000183105469,141.8030242919922,91.0375747680664,333.1595153808594,271.98175048828125,129.38995361328125,170.74012756347656,246.82469177246094,20.63322639465332,461.51947021484375,100.3760986328125
2023-02-22,146.78353881835938,95.79000091552734,141.23049926757812,90.89871215820312,332.9472961425781,272.7179870605469,128.39840698242188,169.78761291503906,245.6915283203125,20.73212432861328,459.2462158203125,99.07591247558594
2023-02-23,147.2665252685547,95.81999969482422,142.62213134765625,90.14494323730469,335.39215087890625,275.4884338378906,129.42701721191406,170.70042419433594,248.8761444091797,23.639057159423828,461.8764343261719,99.98786926269531
2023-02-24,144.6149444580078,93.5,143.04486083984375,88.39938354492188,335.67816162109375,273.0493469238281,130.59461975097656,169.0632781982422,243.45449829101562,23.26145362854004,454.96270751953125,99.99688720703125
2023-02-27,145.80767822265625,93.76000213623047,143.406005859375,89.1333236694336,337.22802734375,272.45111083984375,131.73443603515625,168.2198944091797,244.37277221679688,23.476226806640625,454.0138854980469,99.81629943847656
2023-02-28,145.30494689941406,94.2300033569336,141.60043334960938,89.32176208496094,324.4227600097656,272.93890380859375,132.83712768554688,173.5778350830078,243.64990234375,23.191524505615234,447.0813903808594,99.23845672607422
2023-03-01,143.2349395751953,92.16999816894531,142.7278289794922,89.61930847167969,321.7095642089844,267.646484375,132.09580993652344,172.06968688964844,240.57278442382812,22.674074172973633,446.4050598144531,100.123291015625
2023-03-02,143.8263702392578,92.12999725341797,143.17698669433594,91.245849609375,324.3763427734375,269.6990051269531,130.724365234375,173.17105102539062,245.30079650878906,23.289426803588867,448.73468017578125,100.58377838134766
2023-03-03,148.87322998046875,94.9000015258789,145.29083251953125,92.88232421875,331.80047607421875,274.6969299316406,133.12442016601562,183.80758666992188,249.38406372070312,23.864816665649414,449.54254150390625,101.85687255859375
2023-03-06,151.63327026367188,93.75,146.3565673828125,94.35018920898438,331.7632751464844,274.4759826660156,132.34600830078125,183.46029663085938,250.92755126953125,23.529172897338867,451.6279296875,102.759765625
2023-03-07,149.43511962890625,93.55000305175781,144.4717254638672,93.09062194824219,321.5701904296875,267.5637512207031,128.45401000976562,183.0733184814453,248.27047729492188,23.26740264892578,445.14630126953125,100.77336883544922
2023-03-08,150.6869659423828,93.91999816894531,143.5557403564453,93.47740173339844,324.5528564453125,270.23370361328125,127.69418334960938,183.52976989746094,247.83090209960938,24.15961265563965,442.065185546875,99.3016586303711
2023-03-09,148.43955993652344,92.25,141.37144470214844,91.563232421875,317.8627624511719,266.9981689453125,120.78124237060547,180.27528381347656,246.48281860351562,23.415273666381836,436.72021484375,98.5341796875
2023-03-10,146.37939453125,90.7300033569336,140.63160705566406,89.88707733154297,304.4639892578125,265.431396484375,123.8485107421875,178.11227416992188,242.83909606933594,22.94468879699707,433.9580078125,97.31524658203125
2023-03-13,148.3212432861328,92.43000030517578,139.78607177734375,90.36314392089844,293.16522216796875,265.62603759765625,121.62451934814453,179.49143981933594,248.04579162597656,22.945688247680664,437.1161193847656,96.19564056396484
2023-03-14,150.41094970703125,94.87999725341797,141.59164428710938,93.19971466064453,299.3349304199219,264.7453918457031,124.74738311767578,192.50929260253906,254.75685119628906,24.041715621948242,437.964599609375,96.55681610107422
2023-03-15,150.8052520751953,96.19999694824219,135.4615020751953,95.3221664428711,290.0803527832031,266.9703369140625,118.85380554199219,196.21023559570312,259.2992858886719,24.20656967163086,438.7658996582031,91.75334167480469
2023-03-16,153.62445068359375,100.04000091552734,135.89308166503906,99.49765014648438,292.77490234375,265.82080078125,121.16118621826172,203.33433532714844,269.81036376953125,25.51841163635254,444.9783630371094,91.22063446044922
2023-03-17,152.7865753173828,98.94999694824219,134.1755828857422,100.78700256347656,282.04296875,267.3597106933594,116.58345794677734,194.0869140625,272.9656982421875,25.70224952697754,442.60272216796875,90.14615631103516
2023-03-20,155.15228271484375,97.70999908447266,136.14849853515625,100.3902816772461,287.60870361328125,268.166259765625,117.8159408569336,196.269775390625,265.9321594238281,25.877090454101562,449.6353759765625,92.50276184082031
2023-03-21,157.0054473876953,100.61000061035156,140.3144989013672,104.05994415283203,294.8098449707031,268.32391357421875,120.97586059570312,200.58590698242188,267.44635009765625,26.175830841064453,452.5954895019531,96.6470947265625
2023-03-22,155.57615661621094,98.69999694824219,137.46083068847656,102.52265930175781,291.4555358886719,262.0011901855469,117.85298919677734,198.25421142578125,265.9908447265625,26.444591522216797,448.27789306640625,94.43498229980469
2023-03-23,156.66043090820312,98.70999908447266,136.0956573486328,104.73438262939453,292.5519714355469,263.2064208984375,117.53791809082031,202.6893768310547,271.236572265625,27.16695213317871,442.9892272949219,93.36954498291016
2023-03-24,157.9615936279297,98.12999725341797,137.45204162597656,104.57569122314453,290.4334716796875,262.38134765625,115.74948120117188,204.40591430664062,274.0793151855469,26.75531578063965,448.7209167480469,93.47789764404297
2023-03-27,156.01974487304688,98.04000091552734,138.85244750976562,101.62010955810547,295.9712219238281,260.7589416503906,119.06693267822266,201.26058959960938,269.9861755371094,26.50753402709961,454.2923583984375,95.52751159667969
2023-03-28,155.3987274169922,97.23999786376953,140.4730682373047,100.20182800292969,295.8876953125,260.3417663574219,119.4283447265625,199.11740112304688,268.8628234863281,26.386642456054688,445.5062255859375,96.71932983398438
2023-03-29,158.47415161132812,100.25,141.6796875,100.55888366699219,298.0062255859375,262.696533203125,119.66925811767578,203.75106811523438,274.0206604003906,26.96013641357422,439.8594665527344,98.38067626953125
2023-03-30,160.0414581298828,102.0,143.0272979736328,100.06297302246094,298.3964538574219,264.5506591796875,119.30785369873047,206.22166442871094,277.4787902832031,27.358779907226562,443.1306457519531,98.85922241210938
2023-03-31,162.545166015625,103.29000091552734,143.70545959472656,102.87970733642578,303.9436340332031,273.5989685058594,120.75345611572266,210.28976440429688,281.63037109375,27.752431869506836,445.51568603515625,99.01273345947266
2023-04-03,163.79705810546875,102.41000366210938,149.6858367919922,103.5045394897461,303.39544677734375,276.01861572265625,120.61446380615234,211.4109649658203,280.5851745605469,27.940265655517578,465.8782958984375,104.85452270507812
2023-04-04,163.26478576660156,103.94999694824219,148.88433837890625,103.86158752441406,299.7994689941406,273.45062255859375,119.0020751953125,213.048095703125,280.53631591796875,27.42871856689453,464.9921569824219,103.85228729248047
2023-04-05,161.4214630126953,101.0999984741211,149.62417602539062,103.61363220214844,298.7588195800781,267.6193542480469,119.17951202392578,209.83334350585938,277.7620544433594,26.857227325439453,480.0566101074219,105.63101196289062
