Date,returns,realised_vol,conditional_vol
2024-05-16,-0.015755724397151206,0.5476904129465983,0.033055156133552845
2024-05-17,0.027522834905047706,0.5344284997470863,0.03108346904461766
2024-05-18,-0.001657856805292211,0.5212717743274234,0.030282124965096986
2024-05-19,-0.0099451595532183,0.5226863977740638,0.028240873040550212
2024-05-20,0.07510908882529838,0.5805297109964426,0.02665631518292361
2024-05-21,-0.01852885718229531,0.5853057407138967,0.03497888475093885
2024-05-22,-0.014565869510184994,0.5802475092541791,0.032902758711961334
2024-05-23,-0.017406596587757724,0.5832956310384411,0.030890307370950557
2024-05-24,0.008743394668047938,0.5712363640005859,0.029315696875735507
2024-05-25,0.010738658385428567,0.5720184763848044,0.027540608294980132
2024-05-26,-0.010855523058038129,0.5718779830384245,0.026087019406300368
2024-05-27,0.01271054899375939,0.5722780411379927,0.024848088064497408
2024-05-28,-0.015953999045957543,0.5754994736007214,0.023889964851444935
2024-05-29,-0.010570529093847765,0.5763736824817982,0.023292903329666378
2024-05-30,0.011577009906272178,0.5439110361032368,0.022463753452350993
2024-05-31,-0.012860492770805693,0.5240615164790301,0.021820297872010595
2024-06-01,0.0031882581048550507,0.5228626094538479,0.02136033334921691
2024-06-02,0.0006594499605225849,0.48038645427527726,0.020585687121602598
2024-06-03,0.015425138658129584,0.4802569460716925,0.019908054916548946
2024-06-04,0.025300225248925362,0.48680789278100667,0.019975856560949367
2024-06-05,0.007272217816602819,0.48311971110041924,0.02106146917252094
2024-06-06,-0.0045918902720176475,0.48020882469762094,0.02044413418661906
2024-06-07,-0.020194557079892095,0.4812117935703606,0.01984398882491063
2024-06-08,-0.0005310196389050046,0.4723029247159251,0.020367993248222173
2024-06-09,0.004925659126589219,0.45016015222588146,0.01972477824072748
2024-06-10,-0.0019504270460231217,0.4504605593776072,0.01925169782500131
2024-06-11,-0.03186737491787959,0.4672041801698443,0.01880115943977382
2024-06-12,0.013412234174301008,0.46302422602443716,0.02112087679455219
2024-06-13,-0.021998155421161833,0.46324044035878836,0.020817649498554452
2024-06-14,-0.011227334405387725,0.387784827559437,0.021331995025042804
2024-06-15,0.0027216870164859935,0.383748272186688,0.020856442699409183
2024-06-16,0.00674619312119944,0.37198770499803496,0.020154074382283605
2024-06-17,-0.0022346697987336212,0.37202148232346915,0.01966680044094575
2024-06-18,-0.020505771883152002,0.3772808436045937,0.019150511335064423
2024-06-19,-0.002773987515326679,0.26030348980733503,0.01985461286174632
2024-06-20,-0.002028534277712279,0.25434700531962195,0.019314779476700877
2024-06-21,-0.011362664075990998,0.2526940232784723,0.01885455064656027
2024-06-22,0.002436781820078235,0.24740106637061093,0.018824896278118182
2024-06-23,-0.016821441362000096,0.2496769621505646,0.01845256251176252
2024-06-24,-0.047042933993412646,0.288795149736816,0.018931114390001766
2024-06-25,0.025020978589857558,0.3056849164571144,0.024003909244899094
2024-06-26,-0.016203198264060435,0.30308708355476033,0.024209927306723916
2024-06-27,0.01296454786345771,0.3059846791485972,0.023577840409308146
2024-06-28,-0.021073812008611803,0.3112151222020022,0.02283442079446735
2024-06-29,0.009359920064692571,0.3099309357945022,0.022856718903161707
2024-06-30,0.028989272731724976,0.3284592704781339,0.022038942396238114
2024-07-01,0.0027672625269042988,0.32837132343124187,0.023133148817241822
2024-07-02,-0.01318017605629068,0.33024882744495176,0.022082352491308792
2024-07-03,-0.030363202506616574,0.3367537779892429,0.021598456706571633
2024-07-04,-0.05457904895434864,0.3621860662082317,0.02298051658153125
2024-07-05,-0.005549607840752044,0.358511346806216,0.028192340555296385
2024-07-06,0.028552385625087485,0.37996124796638253,0.026479428565517903
2024-07-07,-0.043009217189319104,0.3982400834743057,0.026601494686993597
2024-07-08,0.015210533790654032,0.4052875305267108,0.02866803281061864
2024-07-09,0.022737964112148894,0.41632424663904216,0.027281310230709212
2024-07-10,-0.0046086733698468725,0.4160943587681536,0.02666981813237401
2024-07-11,-0.006909245978268808,0.405681254118322,0.02514457094286122
2024-07-12,0.009623984558104185,0.40368621676821514,0.02389128200416127
2024-07-13,0.022753003242582143,0.410753542406251,0.022925091440798236
2024-07-14,0.025927850263005585,0.42277915573596586,0.023098759645712934
2024-07-15,0.06499862039498035,0.48425603255156074,0.023586576752011465
2024-07-16,0.0034931297826731934,0.48376152119115307,0.030805234660062616
2024-07-17,-0.01514324245482322,0.486338491971902,0.028714462014634415
2024-07-18,-0.0022597141603525025,0.4813662078260791,0.027317039467860835
2024-07-19,0.041879420109635544,0.5035195607055932,0.02567013396640081
2024-07-20,0.006774946348331885,0.5038144482122173,0.027788110187813627
2024-07-21,0.014645375370143716,0.5038329050576246,0.026160169148598672
2024-07-22,-0.008387766690112852,0.5051403843103072,0.025113982469626595
2024-07-23,-0.024831503546284737,0.509587143501322,0.02391496168742587
2024-07-24,-0.008462196557576013,0.48033781676277076,0.024117646347017206
2024-07-25,0.006177613679945953,0.4737711269727236,0.023069062764153655
2024-07-26,0.03193999219319689,0.48011015523036354,0.022100582514971413
2024-07-27,-0.001454798896138238,0.4792346809871077,0.023585750637344517
2024-07-28,0.006504525639670648,0.47124067278356624,0.022455209565577606
2024-07-29,-0.021262245664086656,0.478996333997417,0.021590611886604858
2024-07-30,-0.009305346230673276,0.4715107731106766,0.021871204857466794
2024-07-31,-0.024183450577486682,0.4801236754725825,0.021207857947330395
2024-08-01,0.011359846111043197,0.4786782485398402,0.021886369524802926
2024-08-02,-0.06221701386487153,0.5169345945647069,0.021325660690590352
2024-08-03,-0.012039486792085179,0.4796510066742741,0.028794940246144943
2024-08-04,-0.04315788272420938,0.5044936307544895,0.02722312008921784
2024-08-05,-0.07363198582120066,0.557031355865668,0.029161706947334762
2024-08-06,0.03713846509911699,0.5539260890729638,0.03625012749203115
2024-08-07,-0.018131945621423673,0.5546947904958731,0.035571038971854006
2024-08-08,0.11461585743295792,0.6821254561902023,0.03339192954611446
2024-08-09,-0.013541633552667406,0.6839341360267377,0.048390819101238464
2024-08-10,0.0010785754296191252,0.6832263845274352,0.04443802339956897
2024-08-11,-0.03721354652343721,0.696085912168884,0.04070937901303412
2024-08-12,0.01075659964060797,0.692500680776771,0.03930487905255175
2024-08-13,0.02092453927711503,0.6903658063280551,0.03632989367571063
2024-08-14,-0.0313783013916643,0.6570300437140926,0.03421787634181694
2024-08-15,-0.02024486209713598,0.6591501186029708,0.03327635648724616
2024-08-16,0.022911430101342656,0.6644705703179813,0.03154567084908966
2024-08-17,0.009881840637262366,0.6659504466629339,0.03026627237549049
2024-08-18,-0.01687023792647201,0.648041539576457,0.0284035349846256
2024-08-19,0.017113663556006083,0.6512781092855268,0.027158893364369954
2024-08-20,-0.008112024604757306,0.647888065624125,0.026120058075843267
2024-08-21,0.035987487774751865,0.6631065627924729,0.02476589601371997
2024-08-22,-0.013052114105543453,0.6595608117307742,0.02620665837850825
2024-08-23,0.05966667778992524,0.6942645338865353,0.025060804894067416
2024-08-24,0.0013196308130850045,0.6938692020380794,0.030614765427791592
2024-08-25,0.0024052261605437084,0.6838945459130226,0.028529080426411155
2024-08-26,-0.022842512079134417,0.6878146354493236,0.026721779316351314
2024-08-27,-0.05519287756090793,0.7109083080788828,0.02621482152415321
2024-08-28,-0.00804021450926693,0.7084936431239386,0.030516444349359958
2024-08-29,0.006089656742738993,0.709113850449633,0.028559528283689958
2024-08-30,-0.004534788620027655,0.7052438419657647,0.026809749229427714
2024-08-31,-0.0025333050495830443,0.7033544733775929,0.0252638460433212
2024-09-01,-0.028281771257721453,0.6771257982107435,0.023902504374826758
2024-09-02,0.030696731082648924,0.6857402120420915,0.024504596721170415
2024-09-03,-0.028857442236703133,0.6763918895798817,0.025281778346394404
2024-09-04,0.009367548966836616,0.6231443615712438,0.02567271130037438
2024-09-05,-0.031738730145491646,0.6210862782703145,0.024430010938175685
2024-09-06,-0.04017885990554018,0.6338504082527191,0.025358479198339032
2024-09-07,0.003532917856170691,0.47912298544621923,0.027286536386986214
2024-09-08,0.012880905395702242,0.4816097068819044,0.025658886283345925
2024-09-09,0.03894551366544674,0.503726956009194,0.02458618083631598
2024-09-10,0.010973955159393974,0.4894332418981531,0.026512659900178925
2024-09-11,-0.005314110423381013,0.4879421370242577,0.025217064271615953
2024-09-12,0.013576697629400721,0.4844188306690346,0.023910415708905845
2024-09-13,0.0411907229072504,0.49392424888247033,0.023150829450875723
2024-09-14,-0.009391286288541528,0.4894724444574739,0.02581020295318879
2024-09-15,-0.013798343779418605,0.48588960607674436,0.02454845641070305
2024-09-16,-0.016874951656180977,0.48811186592486794,0.023700949587738097
2024-09-17,0.035717088660707746,0.500531809367216,0.02320410619811013
2024-09-18,0.02199433056839477,0.5027908664728699,0.024976834538384615
2024-09-19,0.020721119053916288,0.5061268465657739,0.024695656819976493
2024-09-20,0.0040040116474054175,0.49128997136789565,0.02434735891046106
2024-09-21,0.0031893030164782386,0.4886683847573967,0.023138266091997588
2024-09-22,0.003996604788029707,0.4417734930256029,0.02209270295054829
2024-09-23,-0.005023067643079772,0.44204689267737896,0.021219164514335764
2024-09-24,0.015234244172186632,0.44534033182466237,0.020505380577503302
2024-09-25,-0.01818596455888868,0.4426242470885543,0.020446097288929037
2024-09-26,0.03176403065562404,0.4084091669608738,0.020650855773507074
2024-09-27,0.009309629648678252,0.40696732688262643,0.022466035156042227
2024-09-28,0.0014730503557602514,0.4069326947608312,0.021707635924984658
2024-09-29,-0.0038372626776130244,0.4067674141647054,0.02085876836192998
2024-09-30,-0.03576247704956806,0.4288683339100162,0.02017513663693364
2024-10-01,-0.04015297041725014,0.4413665610792588,0.02274572325777042
2024-10-02,-0.0033625289659382266,0.4293009354618879,0.02534091231746961
2024-10-03,0.0020860853737759526,0.4157064370587678,0.023979470011619902
2024-10-04,0.021300283559387175,0.42046874092772174,0.02279684368718407
2024-10-05,0.0003620026165009027,0.4023005818053574,0.02284833185558704
2024-10-06,0.011672701783517451,0.3711433237791039,0.021821803751896816
2024-10-07,-0.00931261159307203,0.3745040683050955,0.0212896334351179
2024-10-08,-0.0016835665376192953,0.37391842959258115,0.020721528491034823
2024-10-09,-0.025261155468464205,0.3657199219636861,0.020028603225843197
2024-10-10,-0.005090366975952731,0.3650617971185378,0.021097223543896232
2024-10-11,0.03537847936044716,0.38269112956206547,0.020404593791305374
2024-10-12,0.01190629833225701,0.3821453119395968,0.02284864580667948
2024-10-13,-0.005421094129359057,0.3569411034182614,0.022161177027343024
2024-10-14,0.049580549288290116,0.39236364202568086,0.02131030585519221
2024-10-15,0.014952642422039789,0.3894945879234785,0.026073775020928513
2024-10-16,0.008490108547449185,0.3822378324545263,0.02505995396273345
2024-10-17,-0.0031535287872272158,0.3666528366788544,0.023872652875297905
2024-10-18,0.01500489704966544,0.36305776408223367,0.022718490038616538
2024-10-19,-0.000819623721527923,0.3579156826568654,0.022250345240219342
2024-10-20,0.009303330181939204,0.3586251160493242,0.021314884971347318
2024-10-21,-0.023963262921302488,0.37068264955015423,0.020742182479516126
2024-10-22,-9.56779931777652e-05,0.3706836935875629,0.021494553750500574
2024-10-23,-0.013890438213698968,0.374040245805466,0.020673099453774536
2024-10-24,0.02569154796745315,0.3805616118614396,0.020482572464736913
2024-10-25,-0.02253213347279499,0.38374355254823916,0.021502393653890062
2024-10-26,0.00557070573324996,0.3685761789745096,0.021934353301495874
2024-10-27,0.013555484057566741,0.370086328035848,0.02112276843179358
2024-10-28,0.028709215102556977,0.38245010965850385,0.02082897787301514
2024-10-29,0.03944659057776213,0.40339846303306987,0.022164716849150477
2024-10-30,-0.00525236341818716,0.37942789342345223,0.02479976214662321
2024-10-31,-0.029806220896924952,0.3655888947572245,0.023551463763739663
2024-11-01,-0.010490161236778449,0.36842105502034456,0.024418405360445962
2024-11-02,-0.00278436278553029,0.3692203853579354,0.023411456006304055
2024-11-03,-0.00794258611024876,0.36643134774029834,0.02231974218638474
2024-11-04,-0.013615611362265724,0.37110560512856106,0.021526994564108604
2024-11-05,0.022572112490931908,0.3762461378070343,0.021166804297850644
2024-11-06,0.08666903126846402,0.4724079561172081,0.021671755179548235
2024-11-07,0.0035076496874788744,0.47162234507131595,0.03499478694997987
2024-11-08,0.008404323339316332,0.4573332819571563,0.03238266245522682
2024-11-09,0.0030444063813357424,0.4553241163732651,0.030194422036278513
2024-11-10,0.04700704537184314,0.46578939575802714,0.028176616300854582
2024-11-11,0.09734014312496264,0.5596301582568846,0.03049420401228635
2024-11-12,-0.008442066269106777,0.560864260151122,0.04249190557398432
2024-11-13,0.02944485048776148,0.5477672572618846,0.039078206146222504
2024-11-14,-0.03749692231881138,0.5724342350843702,0.03720936007039195
2024-11-15,0.04280211829142622,0.5845958901497367,0.03640604301276635
2024-11-16,-0.00558881224411838,0.5853429154097154,0.036361901159578894
2024-11-17,-0.007900350440318173,0.5882470068074535,0.03361450844878339
2024-11-18,0.007725465406075372,0.5871909189275965,0.031255857041001305
2024-11-19,0.019697543183651734,0.5882951186582593,0.02919341326459167
2024-11-20,0.021381444998432572,0.5767740989153007,0.02802637659566804
2024-11-21,0.04320463738221239,0.5857826146867704,0.027174917122770866
2024-11-22,0.004991722095061175,0.578667235031383,0.029132434275139722
2024-11-23,-0.012404002529793906,0.5836327638904772,0.027282792942706018
2024-11-24,0.0024162403264788948,0.5713985486045126,0.02594418854284649
2024-11-25,-0.05140963729329047,0.6135570475608406,0.024486542765046318
2024-11-26,-0.012069852534281012,0.6186817323264933,0.028592770128313183
2024-11-27,0.04232881330495687,0.625621311502952,0.027050758758256074
2024-11-28,-0.003236310003132818,0.6184903259396823,0.028902188572645593
2024-11-29,0.018736162907207532,0.6171246354653696,0.027054889080953926
2024-11-30,-0.010442730465097628,0.6050067349708201,0.02614955456592048
2024-12-01,0.008576311620290235,0.6002855085389605,0.024882869429249454
2024-12-02,-0.014647119798360832,0.6051742885973531,0.02372485502635074
2024-12-03,0.0014266034685602644,0.6023939254577148,0.02306418641039863
2024-12-04,0.028408310872006196,0.5984843913963622,0.022010185031543294
2024-12-05,-0.022266865312221884,0.6093570487818372,0.02303478094265473
2024-12-06,0.03386480176780916,0.5520087592131201,0.023137549251692625
2024-12-07,2.62704848226063e-05,0.5526002171715478,0.02465282685542383
2024-12-08,0.013051327819741106,0.5527575063519345,0.023363629526701405
2024-12-09,-0.03829250346621322,0.5769398094809471,0.02265996677781993
2024-12-10,-0.007802793553987951,0.5617032210258978,0.024972521703249928
2024-12-11,0.04547294957076326,0.47868002465114856,0.023773263926984187
2024-12-12,-0.011232138149604486,0.47971884672292425,0.026999859087605257
2024-12-13,0.014057223472297039,0.4725127054356103,0.025645633389523893
2024-12-14,-0.0008508417934171539,0.4489223164380124,0.024642739201378237
2024-12-15,0.02845237769652882,0.43632790895197326,0.02335660704266125
2024-12-16,0.016460567443030164,0.4366749884592583,0.02409402007762542
2024-12-17,0.0010452246330361938,0.43439125850003973,0.023499965652992866
2024-12-18,-0.059179154653770175,0.4893896492203129,0.022379565047151474
2024-12-19,-0.025825905125142587,0.495938427440144,0.028770762672150646
2024-12-20,0.002714273553183173,0.4909145141944452,0.028194711734026212
2024-12-21,-0.00544879117211963,0.4672643465902569,0.0264348504503161
2024-12-22,-0.022044180382015402,0.47279509370794204,0.024959877249914473
2024-12-23,-0.0044121754491209825,0.47125993316992704,0.024686398335929977
2024-12-24,0.041273994068279446,0.49382941364234323,0.02343620635235912
2024-12-25,0.006294761562737073,0.4575788836632241,0.02603262732617887
2024-12-26,-0.035921593296803764,0.47416935099225427,0.024635049709899385
2024-12-27,-0.01716880486495554,0.4544629683811449,0.02609664997935075
2024-12-28,0.010553910906912645,0.4560106519926292,0.02522831963596596
2024-12-29,-0.017316317368601404,0.45453407874758595,0.024102398378931456
2024-12-30,-0.00952898919172895,0.45431570565884005,0.023571605891749167
2024-12-31,0.00844829005287248,0.4542807469224043,0.022650246092498345
2025-01-01,0.010546386456946345,0.45349549865222744,0.021825832415602642
2025-01-02,0.02579371069354611,0.4626747210911113,0.02123101448787758
2025-01-03,0.01251903875349227,0.4537613862225739,0.022097218318816537
2025-01-04,0.001311953703357832,0.44674408169982505,0.02156937521854908
2025-01-05,0.0008011590284728617,0.43030612741249286,0.020740702117573794
2025-01-06,0.03756185651681786,0.4503779493105345,0.020038970121667225
2025-01-07,-0.05182428297869528,0.48362742104973633,0.022952360961064806
2025-01-08,-0.019578857696565647,0.46989529171876854,0.027620437043118853
2025-01-09,-0.027298849179035745,0.4783819270038611,0.02668963926861865
2025-01-10,0.02369326562915915,0.4570340931793778,0.026633674011952005
2025-01-11,-0.0014250624978636736,0.4558743684293382,0.026221452993875523
2025-01-12,-0.0008268095689983134,0.4522686417940188,0.024717361193468023
2025-01-13,0.000297197889065057,0.45233498529079813,0.0234205293473944
2025-01-14,0.02112109307155958,0.4467429800227795,0.022309396975511427
2025-01-15,0.04030666140622702,0.4668257930363863,0.02243594641152278
2025-01-16,-0.007466135920999606,0.46712050895554946,0.025141320016758333
2025-01-17,0.046087453886957834,0.44909477615707677,0.023906139838692483
2025-01-18,-0.0005167685444558994,0.438301039768688,0.02720418986018272
2025-01-19,-0.032299629277246486,0.4545826429982301,0.025562557926336247
2025-01-20,0.009128828074566006,0.45477604512795117,0.026322291134216576
2025-01-21,0.03968183425876291,0.46522421187944635,0.02497633821092664
2025-01-22,-0.023768546993042258,0.4742634125533612,0.026920959727492196
2025-01-23,0.002958402684215798,0.45374863592273174,0.026465985152358682
2025-01-24,0.00823181116278129,0.4540436363126609,0.024942524497672078
2025-01-25,-0.0010006574570037008,0.43339426127175035,0.02376289741531515
2025-01-26,-0.019597313563924395,0.4348945823335793,0.022603930674852973
2025-01-27,-0.005809577851448121,0.43500898080381956,0.022529793848146268
2025-01-28,-0.007425167615395995,0.430730505126003,0.021632865575046466
2025-01-29,0.023126120746530303,0.4341364896904529,0.020929199386832843
2025-01-30,0.009903181107726793,0.43436387091038386,0.021545299138656736
2025-01-31,-0.022500491172309005,0.44311789494992687,0.02096377116268156
2025-02-01,-0.017227936971828707,0.44030608661097637,0.021502818169499026
2025-02-02,-0.029919108206548826,0.4514053890303798,0.021422447354483783
2025-02-03,0.03733783666464687,0.46997496914662934,0.022784407280444542
2025-02-04,-0.03546789334061943,0.4869454620159971,0.02491225665084908
2025-02-05,-0.012920048753753386,0.4692531888281027,0.02624480596394464
2025-02-06,-0.00022926951799646017,0.43319736099804773,0.02508603869902556
2025-02-07,-0.0006649766736617645,0.4274865759111442,0.02373565845339607
2025-02-08,-0.00048321269944663663,0.4155929209235981,0.022579349136299758
2025-02-09,0.00018282093727943363,0.4077443113257979,0.021593248023532036
2025-02-10,0.009667728227994938,0.4088758815503605,0.020756604908492574
2025-02-11,-0.01749792436938306,0.41391575234733496,0.020294630694008945
2025-02-12,0.022088315919347463,0.4207429502502042,0.020465964942986428
2025-02-13,-0.012976316589520155,0.4171853564949274,0.02106346739600226
2025-02-14,0.009118577917229297,0.3927575678488408,0.020741127188297518
2025-02-15,0.0007317962415499838,0.39210150893048545,0.020254961263724523
2025-02-16,-0.014506383627455663,0.3563655471541789,0.019630608709667322
2025-02-17,-0.004184968400662239,0.35630524737292557,0.01967793149850601
2025-02-18,-0.0024445399934847232,0.34012699586657086,0.019194181893708605
2025-02-19,0.01140703518992484,0.3411465715545255,0.018759388884447174
2025-02-20,0.01742191135803241,0.3149005000074302,0.018750287086492904
2025-02-21,-0.02271409470424543,0.3140264338159211,0.01922386022051334
2025-02-22,0.00469334730219672,0.314464911702261,0.020162961856247955
2025-02-23,-0.0031509830703417255,0.312093549957414,0.019611253482649967
2025-02-24,-0.05175320553649131,0.3555255030189738,0.019117743798009852
2025-02-25,-0.029776669354997204,0.362657988105561,0.025119061457677627
2025-02-26,-0.05072808622097089,0.39640420865075543,0.025653404022363234
2025-02-27,0.00422598066095089,0.39809096641776887,0.029287845559833305
2025-02-28,-0.003917962993897036,0.3841407001138987,0.027404165884189823
2025-03-01,0.019470783362415745,0.3907927054189048,0.02576645924599213
2025-03-02,0.09121501495686515,0.5142094423141234,0.02512825022786667
2025-03-03,-0.09082270482945609,0.5975772069047829,0.037964455089839796
2025-03-04,0.013348200634372372,0.5941163991700874,0.04574010226500245
2025-03-05,0.03825541905303624,0.5949237057553315,0.042087402800781125
2025-03-06,-0.007329931515325766,0.5840370231329769,0.040569783308222744
2025-03-07,-0.0364383782693103,0.5948231328135837,0.03735597676723938
2025-03-08,-0.006802656950121629,0.5947971665654775,0.03641490751192613
2025-03-09,-0.06663174322153219,0.6336420183861923,0.033684643617139
2025-03-10,-0.026005355987276976,0.6370839182771264,0.037970361750855816
2025-03-11,0.05367293406512474,0.6709489863261512,0.0359869515197377
2025-03-12,0.010326959815815329,0.6711352626145335,0.03752291708640374
2025-03-13,-0.032233767760911476,0.6765200090176366,0.03475071349031277
2025-03-14,0.03517658147592443,0.6847398569172917,0.03380712196395072
2025-03-15,0.00444422215127116,0.6849176716929878,0.03333500957636987
2025-03-16,-0.021129378542194648,0.6854567271273837,0.030939029921566403
2025-03-17,0.017953698574085318,0.6900566161567275,0.029613628365554673
2025-03-18,-0.01627415768219446,0.6903917185687906,0.028260439235062967
2025-03-19,0.048787879453061046,0.7154725589845103,0.02699876416529526
2025-03-20,-0.0314259156183106,0.7221677330134515,0.029917053049469042
2025-03-21,-0.0014737866362900664,0.7200531114408734,0.029721955778799915
2025-03-22,-0.0025108802510379665,0.7157051311608604,0.02775177924054921
2025-03-23,0.02615878981767563,0.7210363855496174,0.026048882510822886
2025-03-24,0.016647018673748026,0.7239850113098235,0.02598967254978786
2025-03-25,-0.0003110343685901033,0.7240596765705034,0.02510139814654557
2025-03-26,-0.006547157036869115,0.7027593394072612,0.023748953488868723
2025-03-27,0.0031735085032361422,0.6955454478093551,0.0226893766531374
2025-03-28,-0.032929565500329085,0.682037131983646,0.021710676460391688
2025-03-29,-0.02103168000812764,0.6857485278833797,0.023434183225403128
2025-03-30,-0.0031899515997126566,0.6857120945073003,0.023340995096249186
2025-03-31,0.002600512811616096,0.681945021764047,0.022265400537636065
2025-04-01,0.03124852053156838,0.6074795965268172,0.02134269397450793
2025-04-02,-0.03201445832298525,0.5307147291668767,0.02291113404782411
2025-04-03,0.007453656492041082,0.5290464293034909,0.02421670479726628
2025-04-04,0.008876865806506007,0.5107911070346319,0.023116737313025694
2025-04-05,-0.004051522069073574,0.5105363044843559,0.02223747123068988
2025-04-06,-0.06544922522509501,0.543768402560012,0.02134283545866137
2025-04-07,0.012967507560798076,0.5465993883714969,0.029549958176533716
2025-04-08,-0.03811707626174969,0.5126786746511242,0.027916902837373234
2025-04-09,0.07938900944238107,0.5778196468680284,0.028954441278390645
2025-04-10,-0.0363518545774045,0.560928249780423,0.03737716047879955
2025-04-11,0.04636385379527456,0.583963496939162,0.036423470796602034
2025-04-12,0.022317029488567466,0.5771742530404722,0.03683293000255554
2025-04-13,-0.018963852136872177,0.5684700273221697,0.03474368014450338
2025-04-14,0.010193602875445013,0.5694031002129619,0.032725793559773037
2025-04-15,-0.010384627625774925,0.5655867401989977,0.030551092284428327
2025-04-16,0.004351453244225117,0.562264749809746,0.028669071421067144
2025-04-17,0.010204134780153822,0.5602103709194117,0.026869085071852452
2025-04-18,-0.005254861395886236,0.5330831196908925,0.025488250973865458
2025-04-19,0.007227854353502602,0.5221958075854233,0.024141675102420712
2025-04-20,0.0013027740444132617,0.5221633600127134,0.023045277599179945
2025-04-21,0.027155041278542923,0.5302398107697227,0.021993268718151972
2025-04-22,0.06548491099549585,0.5696015837814794,0.02286181583636223
2025-04-23,0.0027489316822658697,0.5673910125459327,0.03046765292818357
2025-04-24,0.0026080137382399186,0.5673144550321592,0.02841154248360995
2025-04-25,0.008233751969906927,0.566729653662685,0.02662179161251224
2025-04-26,-0.0007770112983303527,0.5668707127394292,0.025200624944059547
2025-04-27,-0.009470108357138424,0.5540523998815488,0.023835348284429042
2025-04-28,0.012969852186459676,0.547744617808938,0.022870947329427505
2025-04-29,-0.0073333094254447225,0.5486814474852214,0.02224259123165608
2025-04-30,-0.0008220669855229902,0.5489617669671989,0.021439133153195403
2025-05-01,0.023965778896188162,0.5450531998130161,0.020627964583736752
2025-05-02,0.004319853436324106,0.5292055432072663,0.021405308188794124
2025-05-03,-0.010562998380901132,0.5320373125386159,0.020645310367379953
2025-05-04,-0.016569841900567834,0.5369471672882424,0.020249284757505346
2025-05-05,0.004570714740087168,0.5361771349994926,0.020347762927253262
2025-05-06,0.021451265529472022,0.47642880695368295,0.019762784481001053
2025-05-07,0.002371543824223951,0.47622193661903883,0.020438985347258094
2025-05-08,0.062026403533745514,0.4854789840246424,0.019798599442678717
2025-05-09,-0.002624571996284568,0.4176885158367819,0.027849640429818755
2025-05-10,0.016618093181868365,0.3877095424323084,0.026134826615393254
2025-05-11,-0.005650983970075977,0.366710526004349,0.0252216106364752
2025-05-12,-0.012501714607270616,0.3689768062395836,0.02392244548028109
2025-05-13,0.013111031807523908,0.3582173605440161,0.023097108735025983
2025-05-14,-0.006070027639406428,0.36104389979724505,0.022440412919529026
2025-05-15,0.0019801487371228356,0.35619880558946976,0.021564765364557897
2025-05-16,-0.002464381118651062,0.35766768683871003,0.0207423898194722
2025-05-17,-0.0028856472892223486,0.35907636044664526,0.020054655629350052
2025-05-18,0.031055414958406476,0.36637116714151424,0.019483773433583776
2025-05-19,-0.007920998372646527,0.37041319582230803,0.021493169418791803
2025-05-20,0.011157568710076757,0.3700296769659723,0.02083110901223026
2025-05-21,0.026675054496876065,0.3697130744134223,0.020436689947247358
2025-05-22,0.01802796394236439,0.3079733823483807,0.02159283304154245
2025-05-23,-0.04006256233899459,0.3472567242618035,0.021564906749702635
