,strategy_returns,position,turnover
2025-03-31,0.0048595397710095075,0.5133472354641968,0.023033336421115214
2025-04-01,0.02332421924527222,0.53056924527477,0.017222009810573202
2025-04-02,-0.02997392667861291,0.5027857313552794,0.027783513919490632
2025-04-03,0.005134970537257919,0.459963107950512,0.04282262340476739
2025-04-04,-0.00011463421267962092,0.4926466789316264,0.03268357098111441
2025-04-05,-0.0026982314329659306,0.5171195560995678,0.024472877167941443
2025-04-06,-0.07224514747529669,0.5320908687861748,0.014971312686607008
2025-04-07,-0.005263736466492774,0.3719456841604958,0.16014518462567906
2025-04-08,-0.022806467423565718,0.41663215970190043,0.04468647554140465
2025-04-09,0.052433428586177354,0.4206722114533211,0.004040051751420692
2025-04-10,-0.030835140687134558,0.33687834498021824,0.08379386647310288
2025-04-11,0.00922545076975542,0.3198908455977368,0.016987499382481452
2025-04-12,0.01665812302420489,0.3507040429190218,0.030813197321285013
2025-04-13,-0.010714951419285187,0.3698983710130777,0.019194328094055912
2025-04-14,0.00644023426221048,0.39924857702442595,0.029350206011348245
2025-04-15,-0.009200533610366709,0.4312385998838701,0.031990022859444134
2025-04-16,-0.0030878527532680706,0.46009796798255365,0.028859368098683558
2025-04-17,0.0013502799129830082,0.49142192182516914,0.03132395384261549
2025-04-18,0.002062033761836562,0.519886614911538,0.028464693086368842
2025-04-19,0.007827106666183295,0.5222993917601877,0.0024127768486497114
2025-04-20,-0.008216388775888768,0.5171273197434593,0.005172072016728424
2025-04-21,-0.002531301284920273,0.5147844095392984,0.0023429102041608862
2025-04-22,0.05785756690008527,0.5433286864712772,0.028544276931978807
2025-04-23,0.008510162254356784,0.3966748903516239,0.1466537961196533
2025-04-24,-0.005880566189592621,0.3989203445237078,0.0022454541720838828
2025-04-25,0.0037564625094509705,0.39767256768198656,0.0012477768417212265
2025-04-26,0.007827722595541445,0.4008476318988411,0.0031750642168545395
2025-04-27,-0.006490944987094701,0.4041005692422751,0.0032529373434340147
2025-04-28,0.0015854086045642283,0.506199094764099,0.10209852552182386
2025-04-29,8.692062395147187e-05,0.5113256303775485,0.0051265356134495565
2025-04-30,-0.0015405980718568991,0.5122078243107984,0.0008821939332498419
2025-05-01,0.012822932986688672,0.5125227667688139,0.00031494245801555465
2025-05-02,0.0009341310898736358,0.4999233701489238,0.012599396619890124
2025-05-03,-0.0025044376619332066,0.5158419055207605,0.015918535371836684
2025-05-04,-0.007147554356865597,0.5156011578302659,0.00024074769049453604
2025-05-05,0.0031370827086572226,0.5129882701338464,0.0026128876964195413
2025-05-06,-0.0013133701670762065,0.5164172620061958,0.0034289918723493518
2025-05-07,-0.0010325729427573364,0.530555297002488,0.014138034996292292
2025-05-08,0.11004714754566146,0.5581883637327543,0.02763306673026622
2025-05-09,0.023151134371013814,0.38186929963894956,0.1763190640938047
2025-05-10,0.036823140724409384,0.38268101812498206,0.0008117184860325088
2025-05-11,-0.010777243155386244,0.3800506329240848,0.002630385200897256
2025-05-12,-0.002098096635008646,0.3793674585276135,0.0006831743964713088
2025-05-13,0.026755806350518017,0.37679163526983295,0.0025758232577805518
2025-05-14,-0.00980759536794091,0.36997011006802044,0.006821525201812506
2025-05-15,-0.009121540177553185,0.37200566348098724,0.002035553412966795
2025-05-16,-0.0015423321595852712,0.3709856249375481,0.001020038543439128
2025-05-17,-0.0086980934649784,0.35954344155756135,0.011442183379986759
2025-05-18,0.0032534248905853958,0.35998996157111546,0.0004465200135541081
2025-05-19,0.004453583089869457,0.36207388598441803,0.0020839244133025736
2025-05-20,-0.000715362236343695,0.3618357603751517,0.00023812560926633752
2025-05-21,0.004036616834906609,0.36384433607091404,0.002008575695762349
2025-05-22,0.01564050176134529,0.36482193376819927,0.0009775976972852263
2025-05-23,-0.019454982665210445,0.36651940085516665,0.0016974670869673858
2025-05-24,0.0006027354112769843,0.36400464524698833,0.0025147556081783207
2025-05-25,0.0030445811445700658,0.3666923689249686,0.0026877236779802582
2025-05-26,0.0017818380457215884,0.3687508089833911,0.002058440058422484
2025-05-27,0.014048574251655035,0.3711594385244947,0.002408629541103602
2025-05-28,0.0026641985113943873,0.3720875806086182,0.0009281420841235066
2025-05-29,-0.00698753543559286,0.37454699340705755,0.0024594127984393643
2025-05-30,-0.015138775370207032,0.38026810348054146,0.005721110073483915
2025-05-31,-0.00013337645664785453,0.38375091583178206,0.003482812351240594
2025-06-01,0.0010941882169812846,0.387257540130291,0.0035066242985089535
2025-06-02,0.010739581416229858,0.3899997345739713,0.0027421944436802903
2025-06-03,-0.0020886641047558083,0.3925718902989677,0.0025721557249964166
2025-06-04,0.00278097008715549,0.486772648498247,0.09420075819927926
2025-06-05,-0.03750610762627556,0.4896072708510836,0.002834622352836602
2025-06-06,0.010326987010895352,0.4177049665250643,0.0719023043260193
2025-06-07,0.008989483530976698,0.458132252208087,0.04042728568302273
2025-06-08,-0.002968317949331076,0.4732157334796468,0.015083481271559784
2025-06-09,0.03167518644942787,0.48161282967946306,0.008397096199816267
2025-06-10,0.020550526293730564,0.42876535634577,0.05284747333369305
2025-06-11,-0.006348993134225323,0.4425602223404025,0.013794865994632477
2025-06-12,-0.01819481965163231,0.4045288407688841,0.03803138157151836
2025-06-13,-0.012611906096470804,0.4543790366746271,0.04985019590574297
2025-06-14,-0.008390938927302813,0.46528570553672466,0.010906668862097568
2025-06-15,0.0024883014364140274,0.4734879658720294,0.008202260335304745
2025-06-16,-0.001180510774134356,0.4794164157035444,0.00592844983151497
2025-06-17,-0.005686082480629407,0.48107260476358205,0.0016561890600376716
2025-06-18,0.002577273680472804,0.4794914284210897,0.0015811763424923297
2025-06-19,-0.0005075941878164807,0.4816147740002476,0.002123345579157887
2025-06-20,-0.022379828281669772,0.48223434345703076,0.0006195694567831533
2025-06-21,-0.02063599874715364,0.4540879710479129,0.02814637240911788
2025-06-22,-0.014340086593033322,0.4490275766344689,0.005060394413443969
2025-06-23,0.03834725871772286,0.4603691917848667,0.011341615150397777
2025-06-24,0.004260926335399698,0.4016897614253296,0.0586794303595371
2025-06-25,-0.005414178808553011,0.45463274270780873,0.05294298128247915
2025-06-26,-0.0006317080779410009,0.4705849319341216,0.015952189226312863
2025-06-27,0.0015122374674169839,0.47560456850215344,0.005019636568031838
2025-06-28,0.0025956490176121823,0.47657734494425713,0.0009727764421036955
2025-06-29,0.012326874033028446,0.476643168339288,6.582339503086176e-05
2025-06-30,-0.0027328107416290425,0.4687771528178643,0.007866015521423686
2025-07-01,-0.015711151716781644,0.47612813628087547,0.007350983463011163
2025-07-02,0.030816001683493795,0.4632718809328622,0.012856255348013268
2025-07-03,0.003185628004392639,0.4232407335398719,0.040031147392990296
2025-07-04,-0.01506706583927815,0.46441479463452917,0.041174061094657266
2025-07-05,0.0016025050169707897,0.46067698494180315,0.003737809692726024
2025-07-06,0.01002052254609979,0.47307292133597983,0.012395936394176688
2025-07-07,-0.005185235505863844,0.4694666025547434,0.0036063187812364617
2025-07-08,0.013304508905661637,0.4734805859513956,0.00401398339665221
2025-07-09,0.026838180319459677,0.4655094610105896,0.007971124940805985
2025-07-10,0.027855735407532622,0.4335884087670161,0.0319210522435735
2025-07-11,0.0004176038330828979,0.4195890354165421,0.01399937335047402
2025-07-12,-0.0024008155934644552,0.46422873142605403,0.04463969600951195
2025-07-13,0.004848067981330008,0.47174510255246793,0.007516371126413901
2025-07-14,0.006307786712791209,0.4721548399208157,0.0004097373683477623
2025-07-15,0.019494144656595245,0.4739505966247508,0.001795756703935114
2025-07-16,0.03254798173512083,0.4575441563000532,0.016406440324697624
2025-07-17,0.0127127843775567,0.4148386654513078,0.042705490848745364
2025-07-18,0.009342304842114622,0.45635301458955196,0.041514349138244144
2025-07-19,0.00609429327351974,0.4718086138765619,0.015455599287009958
2025-07-20,0.021411369900635878,0.479624327637753,0.007815713761191057
2025-07-21,0.0004438414078497919,0.4533868729700603,0.026237454667692672
2025-07-22,-0.0018446152392311648,0.48002664579383464,0.026639772823774333
2025-07-23,-0.015707800884683754,0.4850001490286512,0.004973503234816545
2025-07-24,0.009999119803312887,0.4692316115042073,0.015768537524443904
2025-07-25,0.002463065908793381,0.47687362143029516,0.007642009926087878
2025-07-26,0.0018261389126049547,0.4847218230926226,0.007848201662327414
2025-07-27,0.017093557861789458,0.48634251002702034,0.0016206869343977637
2025-07-28,-0.010728022705548013,0.4671719674004807,0.01917054262653961
2025-07-29,0.0007482326887784322,0.4758944735344798,0.008722506133999053
2025-07-30,0.0018763283277415238,0.4862781440220386,0.010383670487558838
2025-07-31,-0.014576552127476132,0.490415225507553,0.004137081485514393
2025-08-01,-0.027847846494747735,0.4798774155677964,0.010537809939756615
2025-08-02,-0.012218724088592921,0.4380949554107497,0.041782460157046675
2025-08-03,0.014247400086782028,0.47009340418625456,0.03199844877550484
2025-08-04,0.029035342231736653,0.47264349083085494,0.00255008664460038
2025-08-05,-0.012637305074786834,0.4311067248493103,0.041536765981544654
2025-08-06,0.009170814699049965,0.46627211869201135,0.035165393842701065
2025-08-07,0.02938962381279346,0.48475792197779866,0.018485803285787306
2025-08-08,0.010460072106781437,0.4358681238829134,0.04888979809488525
2025-08-09,0.02892019850040786,0.4719065068706682,0.0360383829877548
2025-08-10,-0.000992008132398733,0.4324235926893752,0.039482914181293016
2025-08-11,-0.003117019513460597,0.4779595548845056,0.0455359621951304
2025-08-12,0.04033022845596952,0.4884046832957603,0.010445128411254723
2025-08-13,0.014061765663215495,0.39991126198857285,0.08849342130718746
2025-08-14,-0.020167253511109626,0.44964595375292693,0.04973469176435408
2025-08-15,-0.010832076217155113,0.449966889289979,0.00032093553705209166
2025-08-16,-0.0014896237467631065,0.4713581592860079,0.02139126999602886
2025-08-17,0.005119432999176542,0.4850299672948652,0.013671808008857311
2025-08-18,-0.017836806793017388,0.48726861104311125,0.002238643748246061
2025-08-19,-0.026740886030332412,0.4686041922141425,0.018664418828968743
2025-08-20,0.02701508852269677,0.4354707349810279,0.033133457233114616
2025-08-21,-0.010993557612269174,0.4221397121224683,0.013331022858559582
2025-08-22,0.06256591823013881,0.4653913435900514,0.043251631467583096
2025-08-23,-0.003777501342955293,0.31533816696006195,0.15005317662998946
2025-08-24,0.00021014117001269365,0.41173184411808417,0.09639367715802222
2025-08-25,-0.041137167265734555,0.4620635668431036,0.05033172272501946
2025-08-26,0.019516111291330566,0.3864056755734346,0.07565789126966904
2025-08-27,-0.008818164176903322,0.41242909061431665,0.02602341504088207
2025-08-28,0.00034111214009038777,0.44587224944023107,0.03344315882591442
2025-08-29,-0.015449335355899964,0.46526097347033946,0.019388724030108384
2025-08-30,0.0014712839281120428,0.46043922234946744,0.00482175112087202
2025-08-31,0.0017001915304581579,0.47308126400565137,0.012642041656183933
2025-09-01,-0.0083092150652763,0.4783639718087956,0.005282707803144215
2025-09-02,0.0012042212365891097,0.4777143552233212,0.0006496165854744107
2025-09-03,0.013716344937723599,0.4814949698543113,0.003780614630990109
2025-09-04,-0.016320184588358492,0.47042877227098523,0.011066197583326054
2025-09-05,0.0008819265791457083,0.46375815567942724,0.006670616591557987
2025-09-06,-0.00364272635518612,0.47571823923585393,0.011960083556426693
2025-09-07,0.0034790390974613204,0.48044905264173876,0.004730813405884826
2025-09-08,0.0003032630226121237,0.48232640268345056,0.0018773500417118005
2025-09-09,0.00010748761829377104,0.4836358607518793,0.0013094580684287482
2025-09-10,0.00448572846393722,0.48427958683865635,0.0006437260867770411
2025-09-11,0.012302553016799387,0.4835114237510788,0.0007681630875775447
2025-09-12,0.026297558372415437,0.4750452082593809,0.008466215491697904
2025-09-13,-0.004443094394053896,0.4393370812157907,0.03570812704359022
2025-09-14,-0.00589487088193511,0.46477216318313497,0.025435081967344286
2025-09-15,-0.008618681620097364,0.4750561172835937,0.010283954100458736
2025-09-16,-0.002467819936553687,0.47847042519560024,0.003414307912006531
2025-09-17,0.00957572987537912,0.4889376603969717,0.010467235201371439
2025-09-18,-0.00030111162634359213,0.48533046871168634,0.003607191685285338
2025-09-19,-0.012914653471478243,0.4914028994481682,0.0060724307364818375
2025-09-20,0.0012100249742287212,0.48129456164094225,0.01010833780722592
2025-09-21,-0.003396155964403192,0.4892118845422543,0.00791732290131203
2025-09-22,-0.028314636638766745,0.49293525430679885,0.0037233697645445707
2025-09-23,-0.004007729150012423,0.44310780957614787,0.04982744473065098
2025-09-24,-0.0013920821707325637,0.4713703394621341,0.02826252988598621
2025-09-25,-0.03462690126085251,0.4866647061685698,0.015294366706435747
2025-09-26,0.01787011209051125,0.42294364818709546,0.06372105798147437
2025-09-27,-0.0018881592842811892,0.4378523301675523,0.014908681980456862
2025-09-28,0.014037215352911168,0.46726277187155235,0.029410441704000034
2025-09-29,0.008518252235646265,0.4693731482187621,0.0021103763472097303
2025-09-30,-0.008179656380286875,0.4786070004175249,0.009233852198762826
2025-10-01,0.0233424329427517,0.48340201135683303,0.00479501093930812
2025-10-02,0.01407663701164407,0.4555894838415558,0.02781252751527724
2025-10-03,0.002762279728741063,0.46260262748654607,0.007013143644990283
2025-10-04,-0.002745221235464502,0.4785922023053889,0.015989574818842833
2025-10-05,0.002823583605143525,0.4860152032284501,0.007423000923061196
2025-10-06,0.01833909227809591,0.4896825779735964,0.003667374745146279
2025-10-07,-0.024345915840006314,0.46966266781140925,0.020019910162187127
2025-10-08,0.007561085432836806,0.4451712788689877,0.024491388942421533
2025-10-09,-0.016668991154514513,0.46714592462651167,0.021974645757523947
2025-10-10,-0.059478096422235296,0.463516594849547,0.0036293297769646737
2025-10-11,-0.008208422201014047,0.33187684017475405,0.13163975467479294
2025-10-12,0.04155766644267502,0.3977021759612679,0.06582533578651384
2025-10-13,0.006572148658208068,0.34379729854102753,0.05390487742024036
2025-10-14,-0.011502710602201984,0.39905925199320674,0.05526195345217921
2025-10-15,-0.01466013155647494,0.4301198483513709,0.03106059635816416
2025-10-16,-0.010457936033079429,0.4439812550611644,0.013861406709793522
2025-10-17,-0.0073885164539841015,0.45809607505811156,0.014114819996947137
2025-10-18,0.007003395111245578,0.4686774902730558,0.010581415214944212
2025-10-19,0.01133887598593082,0.47362131338636704,0.004943823113311263
2025-10-20,-0.0004625987247743167,0.47052040276958956,0.0031009106167774747
2025-10-21,-0.012667334202606718,0.4782272065020297,0.007706803732440148
2025-10-22,-0.008425059960089815,0.47121412219255576,0.007013084309473949
2025-10-23,0.005929398688811758,0.47458438943998227,0.003370267247426506
2025-10-24,0.00963984194181139,0.47826087044572063,0.0036764810057383635
2025-10-25,0.0022775312525498866,0.47571243918718153,0.0025484312585390967
2025-10-26,0.024255596950449456,0.4810071734437145,0.005294734256532985
2025-10-27,-0.004112378786490006,0.445631901983921,0.03537527145979352
2025-10-28,-0.015873113241978896,0.4658149393782773,0.020183037394356285
2025-10-29,-0.00919849974539734,0.4592722640861437,0.006542675292133593
2025-10-30,-0.012029874319111804,0.46803614202552385,0.00876387793938016
2025-10-31,0.00525601733075051,0.47113193965968025,0.0030957976341564053
2025-11-01,0.003368793415593794,0.4812122828160103,0.010080343156330052
2025-11-02,0.0046285897495273575,0.48947153020185374,0.008259247385843438
2025-11-03,-0.040774458199942666,0.4957552232619653,0.0062836930601115615
2025-11-04,-0.03666539818522889,0.40683469814322953,0.08892052511873577
2025-11-05,0.014292934427892364,0.36312161919515384,0.04371307894807569
2025-11-06,-0.013671647863433166,0.40655315985921475,0.04343154066406091
2025-11-07,0.015686851388472676,0.43074056981339853,0.02418740995418378
2025-11-08,-0.004561414843236501,0.44499115555473406,0.01425058574133553
2025-11-09,0.024583724617201794,0.47137914523985086,0.026387989685116797
2025-11-10,-0.001828710441626734,0.4584602102950899,0.012918934944760985
2025-11-11,-0.021026805924034716,0.4787911182674554,0.02033090797236553
2025-11-12,-0.0003110042785365507,0.467179833273078,0.011611284994377413
2025-11-13,-0.02623146794602464,0.482936926728762,0.01575709345568399
2025-11-14,-0.01873581656229446,0.4596218901016313,0.023315036627130692
2025-11-15,0.009255690324559794,0.4618373494507047,0.002215459349073412
2025-11-16,-0.011255948996750852,0.4767941189324023,0.014956769481697607
2025-11-17,-0.010805029594132078,0.48350252957270745,0.00670841064030514
2025-11-18,0.015653832313016567,0.4889123323351838,0.005409802762476323
2025-11-19,-0.0157723646411996,0.4849700482333057,0.00394228410187808
2025-11-20,-0.03152165359112511,0.4821719336106949,0.0027981146226108145
2025-11-21,-0.010652659817088008,0.44979962586379096,0.03237230774690392
2025-11-22,0.0003048008527251612,0.4673088487667829,0.01750922290299195
2025-11-23,0.005886763362208883,0.4823888438291479,0.01507999506236496
2025-11-24,0.02569465719983415,0.4894947515135296,0.00710590768438174
2025-11-25,0.0008026528183222844,0.4669369036253967,0.02255784788813292
2025-11-26,0.011250814883862629,0.48253407060000525,0.015597166974608556
2025-11-27,-0.0021397153498604617,0.48629873428770587,0.00376466368770062
2025-11-28,0.0028937243787170446,0.49384276243931374,0.007544028151607873
2025-11-29,-0.006712131090517483,0.4974440801276495,0.00360131768833577
2025-11-30,7.069715583633313e-05,0.49783879080344173,0.0003947106757922203
2025-12-01,-0.0332004373728923,0.500771098278962,0.0029323074755203127
2025-12-02,0.03106288440978544,0.45586933471813784,0.044901763560824204
2025-12-03,0.027127010686187947,0.43377335428120745,0.022095980436930396
2025-12-04,-0.007750720101293805,0.42783113718470134,0.005942217096506108
2025-12-05,-0.0163445234050977,0.4571679965130027,0.02933685932830138
2025-12-06,0.002407255792649221,0.4640562102022574,0.006888213689254685
2025-12-07,0.003305007590176696,0.4803464276518943,0.01629021744963688
2025-12-08,0.01008857366875984,0.4887841364647014,0.008437708812807143
2025-12-09,0.030661944677871016,0.5045432112849769,0.015759074820275498
2025-12-10,0.0006425942324101206,0.5017145231001232,0.0028286881848537115
2025-12-11,-0.013545774839444621,0.5030893638460965,0.0013748407459732714
2025-12-12,-0.024371018528113145,0.5037169112009241,0.0006275473548276178
2025-12-13,0.005270459897707385,0.5025470657988245,0.001169845402099634
2025-12-14,-0.008935710988969668,0.491328773427606,0.011218292371218463
2025-12-15,-0.01596430525363319,0.4985381909884503,0.007209417560844311
2025-12-16,-2.3388534841245816e-06,0.4965674291194801,0.0019707618689702167
2025-12-17,-0.023288738572248543,0.5079270532217046,0.01135962410222452
2025-12-18,-0.0007693958126460461,0.4914553830246192,0.016471670197085397
2025-12-19,0.02624508989566495,0.5049576011479561,0.013502218123336851
2025-12-20,-8.255016496020514e-05,0.48572689826539106,0.01923070288256501
2025-12-21,0.004013749388635724,0.5012583946289391,0.015531496363548003
2025-12-22,0.000747680736845765,0.5083476813402144,0.007089286711275289
2025-12-23,-0.0073349187081735165,0.5124198948193839,0.004072213479169529
2025-12-24,-0.003083844417891571,0.512321712867309,9.818195207489389e-05
2025-12-25,-0.007383783792102337,0.5139015793846422,0.0015798665173332171
2025-12-26,0.003902559588637729,0.5132412781911847,0.000660301193457502
2025-12-27,0.003904614517590041,0.5156383387845364,0.002397060593351652
2025-12-28,9.695830000652847e-05,0.5189861733343836,0.0033478345498472173
2025-12-29,-0.002505768275374047,0.5242640299931008,0.005277856658717273
2025-12-30,0.006617294705824103,0.5303491508364658,0.006085120843364988
2025-12-31,-0.000792559240784259,0.5345418203341866,0.004192669497720791
2026-01-01,0.005996499742482811,0.5365541345822327,0.002012314248046043
2026-01-02,0.021684319103626493,0.5353680167532658,0.0011861178289668262
2026-01-03,0.00021868601891902474,0.5100703657814631,0.0252976509718027
2026-01-04,0.0024574063918162497,0.5233088712992985,0.013238505517835342
2026-01-05,0.014195597039372222,0.529228843053973,0.005919971754674513
2026-01-06,0.011139472968378661,0.5206900456556603,0.008538797398312648
2026-01-07,-0.021054422969357934,0.5267624218173681,0.006072376161707749
2026-01-08,-0.010491994944592596,0.5266852022563593,7.721956100881222e-05
2026-01-09,-0.0036411005056908854,0.5278074945864756,0.0011222923301162924
2026-01-10,-0.00011340053390681105,0.5293915576170092,0.0015840630305336
2026-01-11,0.006453239511644141,0.5501123885594265,0.02072083094241728
2026-01-12,-0.0049002688662538214,0.5705801910883136,0.020467802528887136
2026-01-13,0.04236098601373441,0.5913252914469563,0.020745100358642743
2026-01-14,0.004879973131228104,0.507854647386012,0.08347064406094429
2026-01-15,-0.005891908513175228,0.5212468820469559,0.013392234660943858
2026-01-16,-0.0036522595353447184,0.553602721037622,0.032355838990666075
2026-01-17,0.0023153785887023437,0.5771559793455218,0.023553258307899783
2026-01-18,-0.005011632576508698,0.5940032150224167,0.016847235676894945
2026-01-19,-0.017637806546055918,0.6029997794094716,0.008996564387054873
2026-01-20,-0.04769650727122532,0.581061804691319,0.02193797471815262
2026-01-21,0.006255770688603407,0.43711878725937053,0.14394301743194843
